_id,route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
13487,39,,39 - BROOKLINE,Collier,Bus,7/1/2021,202107,WEEKDAY,0.8031,Clever
13488,4,,4 - TROY HILL,Ross,Bus,7/1/2021,202107,WEEKDAY,0.7516,Clever
13489,40,,40 - MOUNT WASHINGTON,Collier,Bus,7/1/2021,202107,WEEKDAY,0.7955,Clever
13490,41,,41 - BOWER HILL,Collier,Bus,7/1/2021,202107,WEEKDAY,0.7595,Clever
13491,43,,43 - BAILEY,Collier,Bus,7/1/2021,202107,WEEKDAY,0.7299,Clever
13492,44,,44 - VIA KNOXVILLE,Collier,Bus,7/1/2021,202107,WEEKDAY,0.6948,Clever
13493,48,,48 - ARLINGTON,Collier,Bus,7/1/2021,202107,WEEKDAY,0.7745,Clever
13494,51,,51 - CARRICK,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.742,Clever
13495,51L,,51L - CARRICK LIMITED,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.8262,Clever
13496,52L,,52L - HOMEVILLE LIMITED,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.7527,Clever
13497,53L,,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.7138,Clever
13498,54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,7/1/2021,202107,WEEKDAY,0.666,Clever
13499,55,,55 - GLASSPORT,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.7629,Clever
13500,56,,56 - LINCOLN PLACE,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.7346,Clever
13501,57,,57 - HAZELWOOD,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.6765,Clever
13502,58,,58 - GREENFIELD,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7374,Clever
13503,59,,59 - MON VALLEY,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.7333,Clever
13504,6,,6 - SPRING HILL,Ross,Bus,7/1/2021,202107,WEEKDAY,0.7359,Clever
13505,60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.7375,Clever
13506,61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.709,Clever
13507,61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.6873,Clever
13508,61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.618,Clever
13509,61D,,61D - MURRAY,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.6895,Clever
13510,64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.7674,Clever
13511,65,,65 - SQUIRREL HILL,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.7388,Clever
13512,67,,67 - MONROEVILLE,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.647,Clever
13513,69,,69 - TRAFFORD,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7351,Clever
13514,7,,7 - SPRING GARDEN,Ross,Bus,7/1/2021,202107,WEEKDAY,0.759,Clever
13515,71,,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7294,Clever
13516,71A,,71A - NEGLEY,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7143,Clever
13517,71B,,71B - HIGHLAND PARK,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7051,Clever
13518,71C,,71C - POINT BREEZE,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.653,Clever
13519,71D,,71D - HAMILTON,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.662,Clever
13520,74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.6879,Clever
13521,75,,75 - ELLSWORTH,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7307,Clever
13522,77,,77 - PENN HILLS,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.5674,Clever
13523,79,,79 - EAST HILLS,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7497,Clever
13524,8,,8 - PERRYSVILLE,Ross,Bus,7/1/2021,202107,WEEKDAY,0.7704,Clever
13525,81,,81 - OAK HILL,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.8081,Clever
13526,82,,82 - LINCOLN,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7034,Clever
13527,83,,83 - BEDFORD HILL,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.7891,Clever
13528,86,,86 - LIBERTY,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.6875,Clever
13529,87,,87 - FRIENDSHIP,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.664,Clever
13530,88,,88 - PENN,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7442,Clever
13531,89,,89 - GARFIELD COMMONS,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.8014,Clever
13532,91,,91 - BUTLER STREET,Ross,Bus,7/1/2021,202107,WEEKDAY,0.6624,Clever
13533,93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.7119,Clever
13534,BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,7/1/2021,202107,WEEKDAY,0.8554,Clever
13535,G2,,G2 - WEST BUSWAY,Collier,Bus,7/1/2021,202107,WEEKDAY,0.8412,Clever
13536,G3,,G3 - MOON FLYER,Collier,Bus,7/1/2021,202107,WEEKDAY,0.7841,Clever
13537,G31,,G31 - BRIDGEVILLE FLYER,Collier,Bus,7/1/2021,202107,WEEKDAY,0.745,Clever
13538,O1,,O1 - ROSS FLYER,Ross,Bus,7/1/2021,202107,WEEKDAY,0.8232,Clever
13539,O12,,O12 - MCKNIGHT FLYER,Ross,Bus,7/1/2021,202107,WEEKDAY,0.6772,Clever
13540,O5,,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,7/1/2021,202107,WEEKDAY,0.7322,Clever
13541,P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.8915,Clever
13542,P10,,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7453,Clever
13543,P12,,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7242,Clever
13544,P13,,P13 - MOUNT ROYAL FLYER,Ross,Bus,7/1/2021,202107,WEEKDAY,0.709,Clever
13545,P16,,P16 - PENN HILLS FLYER,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.6974,Clever
13546,P17,,P17 - LINCOLN PARK FLYER,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7907,Clever
13547,P2,,P2 - EAST BUSWAY SHORT,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.8652,Clever
13548,P3,,P3 - EAST BUSWAY-OAKLAND,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.904,Clever
13549,P67,,P67 - MONROEVILLE FLYER,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.708,Clever
13550,P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7424,Clever
13551,P69,,P69 - TRAFFORD FLYER,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7218,Clever
13552,P7,,P7 - MCKEESPORT FLYER,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.7381,Clever
13553,P71,,P71 - SWISSVALE FLYER,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.7062,Clever
13554,P76,,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.802,Clever
13555,P78,,P78 - OAKMONT FLYER,East Liberty,Bus,7/1/2021,202107,WEEKDAY,0.5726,Clever
13556,RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,7/1/2021,202107,WEEKDAY,0.8858,Clever
13557,SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,7/1/2021,202107,WEEKDAY,0.8659,Clever
13558,Y1,,Y1 - LARGE FLYER,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.6799,Clever
13559,Y45,,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.7444,Clever
13560,Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.6842,Clever
13561,Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.694,Clever
13562,Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,7/1/2021,202107,WEEKDAY,0.5864,Clever
13564,1,,1 - FREEPORT ROAD,Ross,Bus,8/1/2021,202108,SAT.,0.5967,Clever
13565,1,,1 - FREEPORT ROAD,Ross,Bus,8/1/2021,202108,SUN.,0.5101,Clever
13566,1,,1 - FREEPORT ROAD,Ross,Bus,8/1/2021,202108,WEEKDAY,0.6471,Clever
13567,11,,11 - FINEVIEW,Ross,Bus,8/1/2021,202108,SAT.,0.6501,Clever
13568,11,,11 - FINEVIEW,Ross,Bus,8/1/2021,202108,SUN.,0.7339,Clever
13569,11,,11 - FINEVIEW,Ross,Bus,8/1/2021,202108,WEEKDAY,0.8061,Clever
13570,12,,12 - MCKNIGHT,Ross,Bus,8/1/2021,202108,SAT.,0.6576,Clever
13571,12,,12 - MCKNIGHT,Ross,Bus,8/1/2021,202108,SUN.,0.717,Clever
13572,12,,12 - MCKNIGHT,Ross,Bus,8/1/2021,202108,WEEKDAY,0.6833,Clever
13573,13,,13 - BELLEVUE,Ross,Bus,8/1/2021,202108,SAT.,0.4992,Clever
13574,13,,13 - BELLEVUE,Ross,Bus,8/1/2021,202108,SUN.,0.741,Clever
13575,13,,13 - BELLEVUE,Ross,Bus,8/1/2021,202108,WEEKDAY,0.6796,Clever
13576,14,,14 - OHIO VALLEY,Ross,Bus,8/1/2021,202108,SAT.,0.7317,Clever
13577,14,,14 - OHIO VALLEY,Ross,Bus,8/1/2021,202108,SUN.,0.8355,Clever
13578,14,,14 - OHIO VALLEY,Ross,Bus,8/1/2021,202108,WEEKDAY,0.7997,Clever
13579,15,,15 - CHARLES,Ross,Bus,8/1/2021,202108,SAT.,0.6815,Clever
13580,15,,15 - CHARLES,Ross,Bus,8/1/2021,202108,SUN.,0.6742,Clever
13581,15,,15 - CHARLES,Ross,Bus,8/1/2021,202108,WEEKDAY,0.7354,Clever
13582,16,,16 - BRIGHTON,Ross,Bus,8/1/2021,202108,SAT.,0.6924,Clever
13583,16,,16 - BRIGHTON,Ross,Bus,8/1/2021,202108,SUN.,0.6712,Clever
13584,16,,16 - BRIGHTON,Ross,Bus,8/1/2021,202108,WEEKDAY,0.7025,Clever
13585,17,,17 - SHADELAND,Ross,Bus,8/1/2021,202108,SAT.,0.7073,Clever
13586,17,,17 - SHADELAND,Ross,Bus,8/1/2021,202108,SUN.,0.6402,Clever
13587,17,,17 - SHADELAND,Ross,Bus,8/1/2021,202108,WEEKDAY,0.6805,Clever
13588,18,,18 - MANCHESTER,Ross,Bus,8/1/2021,202108,WEEKDAY,0.9484,Clever
13589,19L,,19L - EMSWORTH LIMITED,Ross,Bus,8/1/2021,202108,WEEKDAY,0.7082,Clever
13590,2,,2 - MOUNT ROYAL,Ross,Bus,8/1/2021,202108,SAT.,0.572,Clever
13591,2,,2 - MOUNT ROYAL,Ross,Bus,8/1/2021,202108,SUN.,0.7397,Clever
13592,2,,2 - MOUNT ROYAL,Ross,Bus,8/1/2021,202108,WEEKDAY,0.6008,Clever
13593,20,,20 - KENNEDY,Collier,Bus,8/1/2021,202108,SAT.,0.6059,Clever
13594,20,,20 - KENNEDY,Collier,Bus,8/1/2021,202108,SUN.,0.775,Clever
13595,20,,20 - KENNEDY,Collier,Bus,8/1/2021,202108,WEEKDAY,0.7261,Clever
13596,21,,21 - CORAOPOLIS,Collier,Bus,8/1/2021,202108,SAT.,0.6783,Clever
13597,21,,21 - CORAOPOLIS,Collier,Bus,8/1/2021,202108,SUN.,0.7826,Clever
13598,21,,21 - CORAOPOLIS,Collier,Bus,8/1/2021,202108,WEEKDAY,0.7407,Clever
13599,22,,22 - MCCOY,Collier,Bus,8/1/2021,202108,SAT.,0.8279,Clever
13600,22,,22 - MCCOY,Collier,Bus,8/1/2021,202108,SUN.,0.7014,Clever
13601,22,,22 - MCCOY,Collier,Bus,8/1/2021,202108,WEEKDAY,0.7499,Clever
13602,24,,24 - WEST PARK,Collier,Bus,8/1/2021,202108,SAT.,0.7177,Clever
13603,24,,24 - WEST PARK,Collier,Bus,8/1/2021,202108,SUN.,0.6688,Clever
13604,24,,24 - WEST PARK,Collier,Bus,8/1/2021,202108,WEEKDAY,0.8054,Clever
13605,26,,26 - CHARTIERS,Collier,Bus,8/1/2021,202108,SAT.,0.8072,Clever
13606,26,,26 - CHARTIERS,Collier,Bus,8/1/2021,202108,SUN.,0.8079,Clever
13607,26,,26 - CHARTIERS,Collier,Bus,8/1/2021,202108,WEEKDAY,0.8378,Clever
13608,27,,27 - FAIRYWOOD,Collier,Bus,8/1/2021,202108,SAT.,0.8258,Clever
13609,27,,27 - FAIRYWOOD,Collier,Bus,8/1/2021,202108,SUN.,0.8335,Clever
13610,27,,27 - FAIRYWOOD,Collier,Bus,8/1/2021,202108,WEEKDAY,0.8192,Clever
13611,28X,,28X - AIRPORT FLYER,East Liberty,Bus,8/1/2021,202108,SAT.,0.6258,Clever
13612,28X,,28X - AIRPORT FLYER,East Liberty,Bus,8/1/2021,202108,SUN.,0.5925,Clever
13613,28X,,28X - AIRPORT FLYER,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.5945,Clever
13614,29,,29 - ROBINSON,Collier,Bus,8/1/2021,202108,SAT.,0.7223,Clever
13615,29,,29 - ROBINSON,Collier,Bus,8/1/2021,202108,SUN.,0.788,Clever
13616,29,,29 - ROBINSON,Collier,Bus,8/1/2021,202108,WEEKDAY,0.6996,Clever
13617,31,,31 - BRIDGEVILLE,Collier,Bus,8/1/2021,202108,SAT.,0.5621,Clever
13618,31,,31 - BRIDGEVILLE,Collier,Bus,8/1/2021,202108,SUN.,0.717,Clever
13619,31,,31 - BRIDGEVILLE,Collier,Bus,8/1/2021,202108,WEEKDAY,0.7211,Clever
13620,36,,36 - BANKSVILLE,Collier,Bus,8/1/2021,202108,SAT.,0.3944,Clever
13621,36,,36 - BANKSVILLE,Collier,Bus,8/1/2021,202108,SUN.,0.6744,Clever
13622,36,,36 - BANKSVILLE,Collier,Bus,8/1/2021,202108,WEEKDAY,0.7422,Clever
13623,38,,38 - GREEN TREE,Collier,Bus,8/1/2021,202108,SAT.,0.7605,Clever
13624,38,,38 - GREEN TREE,Collier,Bus,8/1/2021,202108,SUN.,0.7449,Clever
13625,38,,38 - GREEN TREE,Collier,Bus,8/1/2021,202108,WEEKDAY,0.7415,Clever
13626,39,,39 - BROOKLINE,Collier,Bus,8/1/2021,202108,SAT.,0.7721,Clever
13627,39,,39 - BROOKLINE,Collier,Bus,8/1/2021,202108,SUN.,0.8462,Clever
13628,39,,39 - BROOKLINE,Collier,Bus,8/1/2021,202108,WEEKDAY,0.7972,Clever
13629,4,,4 - TROY HILL,Ross,Bus,8/1/2021,202108,SAT.,0.7403,Clever
13630,4,,4 - TROY HILL,Ross,Bus,8/1/2021,202108,SUN.,0.7898,Clever
13631,4,,4 - TROY HILL,Ross,Bus,8/1/2021,202108,WEEKDAY,0.7319,Clever
13632,40,,40 - MOUNT WASHINGTON,Collier,Bus,8/1/2021,202108,SAT.,0.8065,Clever
13633,40,,40 - MOUNT WASHINGTON,Collier,Bus,8/1/2021,202108,SUN.,0.7581,Clever
13634,40,,40 - MOUNT WASHINGTON,Collier,Bus,8/1/2021,202108,WEEKDAY,0.7958,Clever
13635,41,,41 - BOWER HILL,Collier,Bus,8/1/2021,202108,SAT.,0.6663,Clever
13636,41,,41 - BOWER HILL,Collier,Bus,8/1/2021,202108,SUN.,0.7351,Clever
13637,41,,41 - BOWER HILL,Collier,Bus,8/1/2021,202108,WEEKDAY,0.7471,Clever
13638,43,,43 - BAILEY,Collier,Bus,8/1/2021,202108,SAT.,0.8173,Clever
13639,43,,43 - BAILEY,Collier,Bus,8/1/2021,202108,SUN.,0.7972,Clever
13640,43,,43 - BAILEY,Collier,Bus,8/1/2021,202108,WEEKDAY,0.7776,Clever
13641,44,,44 - VIA KNOXVILLE,Collier,Bus,8/1/2021,202108,SAT.,0.8034,Clever
13642,44,,44 - VIA KNOXVILLE,Collier,Bus,8/1/2021,202108,SUN.,0.898,Clever
13643,44,,44 - VIA KNOXVILLE,Collier,Bus,8/1/2021,202108,WEEKDAY,0.628,Clever
13644,48,,48 - ARLINGTON,Collier,Bus,8/1/2021,202108,SAT.,0.733,Clever
13645,48,,48 - ARLINGTON,Collier,Bus,8/1/2021,202108,SUN.,0.812,Clever
13646,48,,48 - ARLINGTON,Collier,Bus,8/1/2021,202108,WEEKDAY,0.7676,Clever
13647,51,,51 - CARRICK,West Mifflin,Bus,8/1/2021,202108,SAT.,0.6908,Clever
13648,51,,51 - CARRICK,West Mifflin,Bus,8/1/2021,202108,SUN.,0.6292,Clever
13649,51,,51 - CARRICK,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.7357,Clever
13650,51L,,51L - CARRICK LIMITED,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.7575,Clever
13651,52L,,52L - HOMEVILLE LIMITED,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.7383,Clever
13652,53,,53 - HOMESTEAD PARK,West Mifflin,Bus,8/1/2021,202108,SAT.,0.7683,Clever
13653,53,,53 - HOMESTEAD PARK,West Mifflin,Bus,8/1/2021,202108,SUN.,0.8365,Clever
13654,53L,,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.7029,Clever
13655,54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,8/1/2021,202108,SAT.,0.6003,Clever
13656,54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,8/1/2021,202108,SUN.,0.5861,Clever
13657,54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,8/1/2021,202108,WEEKDAY,0.6558,Clever
13658,55,,55 - GLASSPORT,West Mifflin,Bus,8/1/2021,202108,SAT.,0.785,Clever
13659,55,,55 - GLASSPORT,West Mifflin,Bus,8/1/2021,202108,SUN.,0.8278,Clever
13660,55,,55 - GLASSPORT,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.7905,Clever
13661,56,,56 - LINCOLN PLACE,West Mifflin,Bus,8/1/2021,202108,SAT.,0.7392,Clever
13662,56,,56 - LINCOLN PLACE,West Mifflin,Bus,8/1/2021,202108,SUN.,0.8062,Clever
13663,56,,56 - LINCOLN PLACE,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.7372,Clever
13664,57,,57 - HAZELWOOD,West Mifflin,Bus,8/1/2021,202108,SAT.,0.6408,Clever
13665,57,,57 - HAZELWOOD,West Mifflin,Bus,8/1/2021,202108,SUN.,0.6625,Clever
13666,57,,57 - HAZELWOOD,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.6874,Clever
13667,58,,58 - GREENFIELD,East Liberty,Bus,8/1/2021,202108,SAT.,0.6535,Clever
13668,58,,58 - GREENFIELD,East Liberty,Bus,8/1/2021,202108,SUN.,0.6813,Clever
13669,58,,58 - GREENFIELD,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.7028,Clever
13670,59,,59 - MON VALLEY,West Mifflin,Bus,8/1/2021,202108,SAT.,0.6849,Clever
13671,59,,59 - MON VALLEY,West Mifflin,Bus,8/1/2021,202108,SUN.,0.692,Clever
13672,59,,59 - MON VALLEY,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.7376,Clever
13673,6,,6 - SPRING HILL,Ross,Bus,8/1/2021,202108,SAT.,0.7297,Clever
13674,6,,6 - SPRING HILL,Ross,Bus,8/1/2021,202108,SUN.,0.7652,Clever
13675,6,,6 - SPRING HILL,Ross,Bus,8/1/2021,202108,WEEKDAY,0.7328,Clever
13676,60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,8/1/2021,202108,SAT.,0.8122,Clever
13677,60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,8/1/2021,202108,SUN.,0.892,Clever
13678,60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.7684,Clever
13679,61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,8/1/2021,202108,SAT.,0.6704,Clever
13680,61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,8/1/2021,202108,SUN.,0.662,Clever
13681,61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.6494,Clever
13682,61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,8/1/2021,202108,SAT.,0.6802,Clever
13683,61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,8/1/2021,202108,SUN.,0.6684,Clever
13684,61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.6256,Clever
13685,61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,8/1/2021,202108,SAT.,0.5562,Clever
13686,61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,8/1/2021,202108,SUN.,0.5121,Clever
13687,61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.5894,Clever
13688,61D,,61D - MURRAY,West Mifflin,Bus,8/1/2021,202108,SAT.,0.5504,Clever
13689,61D,,61D - MURRAY,West Mifflin,Bus,8/1/2021,202108,SUN.,0.5841,Clever
13690,61D,,61D - MURRAY,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.6427,Clever
13691,64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,8/1/2021,202108,SAT.,0.7041,Clever
13692,64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,8/1/2021,202108,SUN.,0.7237,Clever
13693,64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.7478,Clever
13694,65,,65 - SQUIRREL HILL,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.7203,Clever
13695,67,,67 - MONROEVILLE,East Liberty,Bus,8/1/2021,202108,SAT.,0.6377,Clever
13696,67,,67 - MONROEVILLE,East Liberty,Bus,8/1/2021,202108,SUN.,0.6217,Clever
13697,67,,67 - MONROEVILLE,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.6209,Clever
13698,69,,69 - TRAFFORD,East Liberty,Bus,8/1/2021,202108,SAT.,0.6723,Clever
13699,69,,69 - TRAFFORD,East Liberty,Bus,8/1/2021,202108,SUN.,0.7825,Clever
13700,69,,69 - TRAFFORD,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.7196,Clever
13701,7,,7 - SPRING GARDEN,Ross,Bus,8/1/2021,202108,WEEKDAY,0.7302,Clever
13702,71,,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.8045,Clever
13703,71A,,71A - NEGLEY,East Liberty,Bus,8/1/2021,202108,SAT.,0.6493,Clever
13704,71A,,71A - NEGLEY,East Liberty,Bus,8/1/2021,202108,SUN.,0.7072,Clever
13705,71A,,71A - NEGLEY,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.6573,Clever
13706,71B,,71B - HIGHLAND PARK,East Liberty,Bus,8/1/2021,202108,SAT.,0.5916,Clever
13707,71B,,71B - HIGHLAND PARK,East Liberty,Bus,8/1/2021,202108,SUN.,0.5887,Clever
13708,71B,,71B - HIGHLAND PARK,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.6068,Clever
13709,71C,,71C - POINT BREEZE,East Liberty,Bus,8/1/2021,202108,SAT.,0.5875,Clever
13710,71C,,71C - POINT BREEZE,East Liberty,Bus,8/1/2021,202108,SUN.,0.5602,Clever
13711,71C,,71C - POINT BREEZE,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.5792,Clever
13712,71D,,71D - HAMILTON,East Liberty,Bus,8/1/2021,202108,SAT.,0.6124,Clever
13713,71D,,71D - HAMILTON,East Liberty,Bus,8/1/2021,202108,SUN.,0.6577,Clever
13714,71D,,71D - HAMILTON,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.5844,Clever
13715,74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,8/1/2021,202108,SAT.,0.6235,Clever
13716,74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,8/1/2021,202108,SUN.,0.825,Clever
13717,74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.6827,Clever
13718,75,,75 - ELLSWORTH,East Liberty,Bus,8/1/2021,202108,SAT.,0.6471,Clever
13719,75,,75 - ELLSWORTH,East Liberty,Bus,8/1/2021,202108,SUN.,0.5709,Clever
13720,75,,75 - ELLSWORTH,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.6913,Clever
13721,77,,77 - PENN HILLS,East Liberty,Bus,8/1/2021,202108,SAT.,0.6752,Clever
13722,77,,77 - PENN HILLS,East Liberty,Bus,8/1/2021,202108,SUN.,0.7872,Clever
13723,77,,77 - PENN HILLS,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.606,Clever
13724,79,,79 - EAST HILLS,East Liberty,Bus,8/1/2021,202108,SAT.,0.6949,Clever
13725,79,,79 - EAST HILLS,East Liberty,Bus,8/1/2021,202108,SUN.,0.6503,Clever
13726,79,,79 - EAST HILLS,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.7429,Clever
13727,8,,8 - PERRYSVILLE,Ross,Bus,8/1/2021,202108,SAT.,0.7052,Clever
13728,8,,8 - PERRYSVILLE,Ross,Bus,8/1/2021,202108,SUN.,0.8551,Clever
13729,8,,8 - PERRYSVILLE,Ross,Bus,8/1/2021,202108,WEEKDAY,0.8073,Clever
13730,81,,81 - OAK HILL,West Mifflin,Bus,8/1/2021,202108,SAT.,0.7895,Clever
13731,81,,81 - OAK HILL,West Mifflin,Bus,8/1/2021,202108,SUN.,0.8315,Clever
13732,81,,81 - OAK HILL,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.7763,Clever
13733,82,,82 - LINCOLN,East Liberty,Bus,8/1/2021,202108,SAT.,0.53,Clever
13734,82,,82 - LINCOLN,East Liberty,Bus,8/1/2021,202108,SUN.,0.5734,Clever
13735,82,,82 - LINCOLN,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.6764,Clever
13736,83,,83 - BEDFORD HILL,West Mifflin,Bus,8/1/2021,202108,SAT.,0.6906,Clever
13737,83,,83 - BEDFORD HILL,West Mifflin,Bus,8/1/2021,202108,SUN.,0.7778,Clever
13738,83,,83 - BEDFORD HILL,West Mifflin,Bus,8/1/2021,202108,WEEKDAY,0.7519,Clever
13739,86,,86 - LIBERTY,East Liberty,Bus,8/1/2021,202108,SAT.,0.5818,Clever
13740,86,,86 - LIBERTY,East Liberty,Bus,8/1/2021,202108,SUN.,0.5994,Clever
13741,86,,86 - LIBERTY,East Liberty,Bus,8/1/2021,202108,WEEKDAY,0.6879,Clever
